video_id,frame_id,timestamp_seconds,output_path,status,split,annotated,reviewed
video-10,video-10__f008662__t288.800,288.8,data\frames\video-10\frame_001445.png,excluded_duplicate,train,False,False
video-10,video-10__f008668__t289.000,289.0,data\frames\video-10\frame_001446.png,selected,train,True,False
video-10,video-10__f008674__t289.200,289.2,data\frames\video-10\frame_001447.png,selected,train,False,False
video-10,video-10__f008680__t289.400,289.4,data\frames\video-10\frame_001448.png,selected,train,False,False
video-10,video-10__f008686__t289.600,289.6,data\frames\video-10\frame_001449.png,selected,train,False,False
video-10,video-10__f008692__t289.800,289.8,data\frames\video-10\frame_001450.png,selected,train,False,False
video-10,video-10__f008698__t290.000,290.0,data\frames\video-10\frame_001451.png,selected,train,True,False
video-10,video-10__f008704__t290.200,290.2,data\frames\video-10\frame_001452.png,selected,train,False,False
video-10,video-10__f008710__t290.400,290.4,data\frames\video-10\frame_001453.png,selected,train,False,False
video-10,video-10__f008716__t290.600,290.6,data\frames\video-10\frame_001454.png,excluded_duplicate,train,False,False
video-10,video-10__f008722__t290.800,290.8,data\frames\video-10\frame_001455.png,selected,train,False,False
video-10,video-10__f008728__t291.000,291.0,data\frames\video-10\frame_001456.png,selected,train,True,False
video-10,video-10__f008734__t291.200,291.2,data\frames\video-10\frame_001457.png,selected,train,False,False
video-10,video-10__f008740__t291.400,291.4,data\frames\video-10\frame_001458.png,selected,train,False,False
video-10,video-10__f008746__t291.600,291.6,data\frames\video-10\frame_001459.png,excluded_duplicate,train,False,False
video-10,video-10__f008752__t291.800,291.8,data\frames\video-10\frame_001460.png,selected,train,False,False
video-10,video-10__f008758__t292.000,292.0,data\frames\video-10\frame_001461.png,selected,train,True,False
video-10,video-10__f008764__t292.200,292.2,data\frames\video-10\frame_001462.png,selected,train,False,False
video-10,video-10__f008770__t292.400,292.4,data\frames\video-10\frame_001463.png,selected,train,False,False
video-10,video-10__f008776__t292.600,292.6,data\frames\video-10\frame_001464.png,selected,train,False,False
video-10,video-10__f008782__t292.800,292.8,data\frames\video-10\frame_001465.png,selected,train,False,False
video-10,video-10__f008788__t293.000,293.0,data\frames\video-10\frame_001466.png,selected,train,True,False
video-10,video-10__f008794__t293.200,293.2,data\frames\video-10\frame_001467.png,selected,train,False,False
video-10,video-10__f008800__t293.400,293.4,data\frames\video-10\frame_001468.png,selected,train,False,False
video-10,video-10__f008806__t293.600,293.6,data\frames\video-10\frame_001469.png,selected,train,False,False
video-10,video-10__f008812__t293.800,293.8,data\frames\video-10\frame_001470.png,selected,train,False,False
video-10,video-10__f008818__t294.000,294.0,data\frames\video-10\frame_001471.png,selected,train,True,False
video-10,video-10__f008824__t294.200,294.2,data\frames\video-10\frame_001472.png,selected,train,False,False
video-10,video-10__f008830__t294.400,294.4,data\frames\video-10\frame_001473.png,selected,train,False,False
video-10,video-10__f008836__t294.600,294.6,data\frames\video-10\frame_001474.png,selected,train,False,False
video-10,video-10__f008842__t294.800,294.8,data\frames\video-10\frame_001475.png,selected,train,False,False
video-10,video-10__f008848__t295.000,295.0,data\frames\video-10\frame_001476.png,excluded_duplicate,train,True,False
video-10,video-10__f008854__t295.200,295.2,data\frames\video-10\frame_001477.png,selected,train,False,False
video-10,video-10__f008860__t295.400,295.4,data\frames\video-10\frame_001478.png,selected,train,False,False
video-10,video-10__f008866__t295.600,295.6,data\frames\video-10\frame_001479.png,selected,train,False,False
video-10,video-10__f008872__t295.800,295.8,data\frames\video-10\frame_001480.png,selected,train,False,False
video-10,video-10__f008878__t296.000,296.0,data\frames\video-10\frame_001481.png,selected,train,True,False
video-10,video-10__f008884__t296.200,296.2,data\frames\video-10\frame_001482.png,selected,train,False,False
video-10,video-10__f008890__t296.400,296.4,data\frames\video-10\frame_001483.png,excluded_duplicate,train,False,False
video-10,video-10__f008896__t296.600,296.6,data\frames\video-10\frame_001484.png,selected,train,False,False
video-10,video-10__f008902__t296.800,296.8,data\frames\video-10\frame_001485.png,excluded_duplicate,train,False,False
video-10,video-10__f008908__t297.000,297.0,data\frames\video-10\frame_001486.png,selected,train,True,False
video-10,video-10__f008914__t297.200,297.2,data\frames\video-10\frame_001487.png,selected,train,False,False
video-10,video-10__f008920__t297.400,297.4,data\frames\video-10\frame_001488.png,selected,train,False,False
video-10,video-10__f008926__t297.600,297.6,data\frames\video-10\frame_001489.png,selected,train,False,False
video-10,video-10__f008932__t297.800,297.8,data\frames\video-10\frame_001490.png,selected,train,False,False
video-10,video-10__f008938__t298.000,298.0,data\frames\video-10\frame_001491.png,excluded_duplicate,train,True,False
video-10,video-10__f008944__t298.200,298.2,data\frames\video-10\frame_001492.png,selected,train,False,False
video-10,video-10__f008950__t298.400,298.4,data\frames\video-10\frame_001493.png,selected,train,False,False
video-10,video-10__f008956__t298.600,298.6,data\frames\video-10\frame_001494.png,selected,train,False,False
video-10,video-10__f008962__t298.800,298.8,data\frames\video-10\frame_001495.png,selected,train,False,False
video-10,video-10__f008968__t299.000,299.0,data\frames\video-10\frame_001496.png,selected,train,True,False
video-10,video-10__f008974__t299.200,299.2,data\frames\video-10\frame_001497.png,selected,train,False,False
video-10,video-10__f008980__t299.400,299.4,data\frames\video-10\frame_001498.png,selected,train,False,False
video-10,video-10__f008986__t299.600,299.6,data\frames\video-10\frame_001499.png,selected,train,False,False
video-10,video-10__f008992__t299.800,299.8,data\frames\video-10\frame_001500.png,selected,train,False,False
video-10,video-10__f008998__t300.000,300.0,data\frames\video-10\frame_001501.png,selected,train,True,False
video-10,video-10__f009004__t300.200,300.2,data\frames\video-10\frame_001502.png,selected,train,False,False
video-10,video-10__f009010__t300.400,300.4,data\frames\video-10\frame_001503.png,selected,train,False,False
video-10,video-10__f009016__t300.600,300.6,data\frames\video-10\frame_001504.png,selected,train,False,False
video-10,video-10__f009022__t300.800,300.8,data\frames\video-10\frame_001505.png,selected,train,False,False
video-10,video-10__f009028__t301.000,301.0,data\frames\video-10\frame_001506.png,selected,train,True,False
video-10,video-10__f009034__t301.200,301.2,data\frames\video-10\frame_001507.png,selected,train,False,False
video-10,video-10__f009040__t301.400,301.4,data\frames\video-10\frame_001508.png,selected,train,False,False
video-10,video-10__f009046__t301.600,301.6,data\frames\video-10\frame_001509.png,selected,train,False,False
video-10,video-10__f009052__t301.800,301.8,data\frames\video-10\frame_001510.png,selected,train,False,False
video-10,video-10__f009058__t302.000,302.0,data\frames\video-10\frame_001511.png,selected,train,True,False
video-10,video-10__f009064__t302.200,302.2,data\frames\video-10\frame_001512.png,selected,train,False,False
video-10,video-10__f009070__t302.400,302.4,data\frames\video-10\frame_001513.png,selected,train,False,False
video-10,video-10__f009076__t302.600,302.6,data\frames\video-10\frame_001514.png,selected,train,False,False
video-10,video-10__f009082__t302.800,302.8,data\frames\video-10\frame_001515.png,selected,train,False,False
video-10,video-10__f009088__t303.000,303.0,data\frames\video-10\frame_001516.png,selected,train,True,False
video-10,video-10__f009094__t303.200,303.2,data\frames\video-10\frame_001517.png,selected,train,False,False
video-10,video-10__f009100__t303.400,303.4,data\frames\video-10\frame_001518.png,selected,train,False,False
video-10,video-10__f009106__t303.600,303.6,data\frames\video-10\frame_001519.png,selected,train,False,False
video-10,video-10__f009112__t303.800,303.8,data\frames\video-10\frame_001520.png,selected,train,False,False
video-10,video-10__f009118__t304.000,304.0,data\frames\video-10\frame_001521.png,selected,train,True,False
video-10,video-10__f009124__t304.200,304.2,data\frames\video-10\frame_001522.png,selected,train,False,False
video-10,video-10__f009130__t304.400,304.4,data\frames\video-10\frame_001523.png,selected,train,False,False
video-10,video-10__f009136__t304.600,304.6,data\frames\video-10\frame_001524.png,selected,train,False,False
video-10,video-10__f009142__t304.800,304.8,data\frames\video-10\frame_001525.png,selected,train,False,False
video-10,video-10__f009148__t305.000,305.0,data\frames\video-10\frame_001526.png,selected,train,True,False
video-10,video-10__f009154__t305.200,305.2,data\frames\video-10\frame_001527.png,selected,train,False,False
video-10,video-10__f009160__t305.400,305.4,data\frames\video-10\frame_001528.png,selected,train,False,False
video-10,video-10__f009166__t305.600,305.6,data\frames\video-10\frame_001529.png,selected,train,False,False
video-10,video-10__f009172__t305.800,305.8,data\frames\video-10\frame_001530.png,selected,train,False,False
video-10,video-10__f009178__t306.000,306.0,data\frames\video-10\frame_001531.png,excluded_duplicate,train,True,False
video-10,video-10__f009184__t306.200,306.2,data\frames\video-10\frame_001532.png,selected,train,False,False
video-10,video-10__f009190__t306.400,306.4,data\frames\video-10\frame_001533.png,excluded_duplicate,train,False,False
video-10,video-10__f009196__t306.600,306.6,data\frames\video-10\frame_001534.png,selected,train,False,False
video-10,video-10__f009202__t306.800,306.8,data\frames\video-10\frame_001535.png,excluded_duplicate,train,False,False
video-10,video-10__f009208__t307.000,307.0,data\frames\video-10\frame_001536.png,selected,train,True,False
video-10,video-10__f009214__t307.200,307.2,data\frames\video-10\frame_001537.png,excluded_duplicate,train,False,False
video-10,video-10__f009220__t307.400,307.4,data\frames\video-10\frame_001538.png,selected,train,False,False
video-10,video-10__f009226__t307.600,307.6,data\frames\video-10\frame_001539.png,selected,train,False,False
video-10,video-10__f009232__t307.800,307.8,data\frames\video-10\frame_001540.png,selected,train,False,False
video-10,video-10__f009238__t308.000,308.0,data\frames\video-10\frame_001541.png,selected,train,True,False
video-10,video-10__f009244__t308.200,308.2,data\frames\video-10\frame_001542.png,selected,train,False,False
video-10,video-10__f009250__t308.400,308.4,data\frames\video-10\frame_001543.png,selected,train,False,False
video-10,video-10__f009256__t308.600,308.6,data\frames\video-10\frame_001544.png,selected,train,False,False
video-10,video-10__f009262__t308.800,308.8,data\frames\video-10\frame_001545.png,selected,train,False,False
video-10,video-10__f009268__t309.000,309.0,data\frames\video-10\frame_001546.png,selected,train,True,False
video-10,video-10__f009274__t309.200,309.2,data\frames\video-10\frame_001547.png,selected,train,False,False
video-10,video-10__f009280__t309.400,309.4,data\frames\video-10\frame_001548.png,selected,train,False,False
video-10,video-10__f009286__t309.600,309.6,data\frames\video-10\frame_001549.png,selected,train,False,False
video-10,video-10__f009292__t309.800,309.8,data\frames\video-10\frame_001550.png,selected,train,False,False
video-10,video-10__f009298__t310.000,310.0,data\frames\video-10\frame_001551.png,selected,train,True,False
video-10,video-10__f009304__t310.200,310.2,data\frames\video-10\frame_001552.png,selected,train,False,False
video-10,video-10__f009310__t310.400,310.4,data\frames\video-10\frame_001553.png,selected,train,False,False
video-10,video-10__f009316__t310.600,310.6,data\frames\video-10\frame_001554.png,selected,train,False,False
video-10,video-10__f009322__t310.800,310.8,data\frames\video-10\frame_001555.png,selected,train,False,False
video-10,video-10__f009328__t311.000,311.0,data\frames\video-10\frame_001556.png,selected,train,True,False
video-10,video-10__f009334__t311.200,311.2,data\frames\video-10\frame_001557.png,selected,train,False,False
video-10,video-10__f009340__t311.400,311.4,data\frames\video-10\frame_001558.png,selected,train,False,False
video-10,video-10__f009346__t311.600,311.6,data\frames\video-10\frame_001559.png,selected,train,False,False
video-10,video-10__f009352__t311.800,311.8,data\frames\video-10\frame_001560.png,selected,train,False,False
video-10,video-10__f009358__t312.000,312.0,data\frames\video-10\frame_001561.png,selected,train,True,False
video-10,video-10__f009364__t312.200,312.2,data\frames\video-10\frame_001562.png,selected,train,False,False
video-10,video-10__f009370__t312.400,312.4,data\frames\video-10\frame_001563.png,selected,train,False,False
video-10,video-10__f009376__t312.600,312.6,data\frames\video-10\frame_001564.png,selected,train,False,False
video-10,video-10__f009382__t312.800,312.8,data\frames\video-10\frame_001565.png,selected,train,False,False
video-10,video-10__f009388__t313.000,313.0,data\frames\video-10\frame_001566.png,excluded_duplicate,train,True,False
video-10,video-10__f009394__t313.200,313.2,data\frames\video-10\frame_001567.png,selected,train,False,False
video-10,video-10__f009400__t313.400,313.4,data\frames\video-10\frame_001568.png,selected,train,False,False
video-10,video-10__f009406__t313.600,313.6,data\frames\video-10\frame_001569.png,selected,train,False,False
video-10,video-10__f009412__t313.800,313.8,data\frames\video-10\frame_001570.png,selected,train,False,False
video-10,video-10__f009418__t314.000,314.0,data\frames\video-10\frame_001571.png,selected,train,True,False
video-10,video-10__f009424__t314.200,314.2,data\frames\video-10\frame_001572.png,selected,train,False,False
video-10,video-10__f009430__t314.400,314.4,data\frames\video-10\frame_001573.png,selected,train,False,False
video-10,video-10__f009436__t314.600,314.6,data\frames\video-10\frame_001574.png,selected,train,False,False
video-10,video-10__f009442__t314.800,314.8,data\frames\video-10\frame_001575.png,selected,train,False,False
video-10,video-10__f009448__t315.000,315.0,data\frames\video-10\frame_001576.png,selected,train,True,False
video-10,video-10__f009454__t315.200,315.2,data\frames\video-10\frame_001577.png,selected,train,False,False
video-10,video-10__f009460__t315.400,315.4,data\frames\video-10\frame_001578.png,selected,train,False,False
video-10,video-10__f009466__t315.600,315.6,data\frames\video-10\frame_001579.png,selected,train,False,False
video-10,video-10__f009472__t315.800,315.8,data\frames\video-10\frame_001580.png,selected,train,False,False
video-10,video-10__f009478__t316.000,316.0,data\frames\video-10\frame_001581.png,selected,train,True,False
video-10,video-10__f009484__t316.200,316.2,data\frames\video-10\frame_001582.png,selected,train,False,False
video-10,video-10__f009490__t316.400,316.4,data\frames\video-10\frame_001583.png,selected,train,False,False
video-10,video-10__f009496__t316.600,316.6,data\frames\video-10\frame_001584.png,selected,train,False,False
video-10,video-10__f009502__t316.800,316.8,data\frames\video-10\frame_001585.png,selected,train,False,False
video-10,video-10__f009508__t317.000,317.0,data\frames\video-10\frame_001586.png,selected,train,True,False
video-10,video-10__f009514__t317.200,317.2,data\frames\video-10\frame_001587.png,selected,train,False,False
video-10,video-10__f009520__t317.400,317.4,data\frames\video-10\frame_001588.png,selected,train,False,False
video-10,video-10__f009526__t317.600,317.6,data\frames\video-10\frame_001589.png,selected,train,False,False
video-10,video-10__f009532__t317.800,317.8,data\frames\video-10\frame_001590.png,selected,train,False,False
video-10,video-10__f009538__t318.000,318.0,data\frames\video-10\frame_001591.png,selected,train,True,False
video-10,video-10__f009544__t318.200,318.2,data\frames\video-10\frame_001592.png,selected,train,False,False
video-10,video-10__f009550__t318.400,318.4,data\frames\video-10\frame_001593.png,selected,train,False,False
video-10,video-10__f009556__t318.600,318.6,data\frames\video-10\frame_001594.png,selected,train,False,False
video-10,video-10__f009562__t318.800,318.8,data\frames\video-10\frame_001595.png,selected,train,False,False
video-10,video-10__f009568__t319.000,319.0,data\frames\video-10\frame_001596.png,selected,train,True,False
video-10,video-10__f009574__t319.200,319.2,data\frames\video-10\frame_001597.png,selected,train,False,False
video-10,video-10__f009580__t319.400,319.4,data\frames\video-10\frame_001598.png,selected,train,False,False
video-10,video-10__f009586__t319.600,319.6,data\frames\video-10\frame_001599.png,selected,train,False,False
video-10,video-10__f009592__t319.800,319.8,data\frames\video-10\frame_001600.png,selected,train,False,False
video-10,video-10__f009598__t320.000,320.0,data\frames\video-10\frame_001601.png,selected,train,True,False
video-10,video-10__f009604__t320.200,320.2,data\frames\video-10\frame_001602.png,selected,train,False,False
video-10,video-10__f009610__t320.400,320.4,data\frames\video-10\frame_001603.png,selected,train,False,False
video-10,video-10__f009616__t320.600,320.6,data\frames\video-10\frame_001604.png,selected,train,False,False
video-10,video-10__f009622__t320.800,320.8,data\frames\video-10\frame_001605.png,selected,train,False,False
video-10,video-10__f009628__t321.000,321.0,data\frames\video-10\frame_001606.png,selected,train,True,False
video-10,video-10__f009634__t321.200,321.2,data\frames\video-10\frame_001607.png,selected,train,False,False
video-10,video-10__f009640__t321.400,321.4,data\frames\video-10\frame_001608.png,selected,train,False,False
video-10,video-10__f009646__t321.600,321.6,data\frames\video-10\frame_001609.png,selected,train,False,False
video-10,video-10__f009652__t321.800,321.8,data\frames\video-10\frame_001610.png,selected,train,False,False
video-10,video-10__f009658__t322.000,322.0,data\frames\video-10\frame_001611.png,selected,train,True,False
video-10,video-10__f009664__t322.200,322.2,data\frames\video-10\frame_001612.png,selected,train,False,False
video-10,video-10__f009670__t322.400,322.4,data\frames\video-10\frame_001613.png,selected,train,False,False
video-10,video-10__f009676__t322.600,322.6,data\frames\video-10\frame_001614.png,selected,train,False,False
video-10,video-10__f009682__t322.800,322.8,data\frames\video-10\frame_001615.png,selected,train,False,False
video-10,video-10__f009688__t323.000,323.0,data\frames\video-10\frame_001616.png,selected,train,True,False
video-10,video-10__f009694__t323.200,323.2,data\frames\video-10\frame_001617.png,selected,train,False,False
video-10,video-10__f009700__t323.400,323.4,data\frames\video-10\frame_001618.png,selected,train,False,False
video-10,video-10__f009706__t323.600,323.6,data\frames\video-10\frame_001619.png,selected,train,False,False
video-10,video-10__f009712__t323.800,323.8,data\frames\video-10\frame_001620.png,selected,train,False,False
video-10,video-10__f009718__t324.000,324.0,data\frames\video-10\frame_001621.png,selected,train,True,False
video-10,video-10__f009724__t324.200,324.2,data\frames\video-10\frame_001622.png,selected,train,False,False
video-10,video-10__f009730__t324.400,324.4,data\frames\video-10\frame_001623.png,selected,train,False,False
video-10,video-10__f009736__t324.600,324.6,data\frames\video-10\frame_001624.png,selected,train,False,False
video-10,video-10__f009742__t324.800,324.8,data\frames\video-10\frame_001625.png,selected,train,False,False
video-10,video-10__f009748__t325.000,325.0,data\frames\video-10\frame_001626.png,selected,train,True,False
video-10,video-10__f009754__t325.200,325.2,data\frames\video-10\frame_001627.png,selected,train,False,False
video-10,video-10__f009760__t325.400,325.4,data\frames\video-10\frame_001628.png,selected,train,False,False
video-10,video-10__f009766__t325.600,325.6,data\frames\video-10\frame_001629.png,selected,train,False,False
video-10,video-10__f009772__t325.800,325.8,data\frames\video-10\frame_001630.png,selected,train,False,False
video-10,video-10__f009778__t326.000,326.0,data\frames\video-10\frame_001631.png,selected,train,True,False
video-10,video-10__f009784__t326.200,326.2,data\frames\video-10\frame_001632.png,selected,train,False,False
video-10,video-10__f009790__t326.400,326.4,data\frames\video-10\frame_001633.png,selected,train,False,False
video-10,video-10__f009796__t326.600,326.6,data\frames\video-10\frame_001634.png,selected,train,False,False
video-10,video-10__f009802__t326.800,326.8,data\frames\video-10\frame_001635.png,selected,train,False,False
video-10,video-10__f009808__t327.000,327.0,data\frames\video-10\frame_001636.png,selected,train,True,False
video-10,video-10__f009814__t327.200,327.2,data\frames\video-10\frame_001637.png,selected,train,False,False
video-10,video-10__f009820__t327.400,327.4,data\frames\video-10\frame_001638.png,selected,train,False,False
video-10,video-10__f009826__t327.600,327.6,data\frames\video-10\frame_001639.png,selected,train,False,False
video-10,video-10__f009832__t327.800,327.8,data\frames\video-10\frame_001640.png,selected,train,False,False
video-10,video-10__f009838__t328.000,328.0,data\frames\video-10\frame_001641.png,selected,train,True,False
video-10,video-10__f009844__t328.200,328.2,data\frames\video-10\frame_001642.png,selected,train,False,False
video-10,video-10__f009850__t328.400,328.4,data\frames\video-10\frame_001643.png,selected,train,False,False
video-10,video-10__f009856__t328.600,328.6,data\frames\video-10\frame_001644.png,selected,train,False,False
video-10,video-10__f009862__t328.800,328.8,data\frames\video-10\frame_001645.png,selected,train,False,False
video-10,video-10__f009868__t329.000,329.0,data\frames\video-10\frame_001646.png,excluded_duplicate,train,True,False
video-10,video-10__f009874__t329.200,329.2,data\frames\video-10\frame_001647.png,selected,train,False,False
video-10,video-10__f009880__t329.400,329.4,data\frames\video-10\frame_001648.png,selected,train,False,False
video-10,video-10__f009886__t329.600,329.6,data\frames\video-10\frame_001649.png,selected,train,False,False
video-10,video-10__f009892__t329.800,329.8,data\frames\video-10\frame_001650.png,selected,train,False,False
video-10,video-10__f009898__t330.000,330.0,data\frames\video-10\frame_001651.png,selected,train,True,False
video-10,video-10__f009904__t330.200,330.2,data\frames\video-10\frame_001652.png,selected,train,False,False
video-10,video-10__f009910__t330.400,330.4,data\frames\video-10\frame_001653.png,selected,train,False,False
video-10,video-10__f009916__t330.600,330.6,data\frames\video-10\frame_001654.png,selected,train,False,False
video-10,video-10__f009922__t330.800,330.8,data\frames\video-10\frame_001655.png,selected,train,False,False
video-10,video-10__f009928__t331.000,331.0,data\frames\video-10\frame_001656.png,selected,train,True,False
video-10,video-10__f009934__t331.200,331.2,data\frames\video-10\frame_001657.png,selected,train,False,False
video-10,video-10__f009940__t331.400,331.4,data\frames\video-10\frame_001658.png,excluded_duplicate,train,False,False
video-10,video-10__f009946__t331.600,331.6,data\frames\video-10\frame_001659.png,selected,train,False,False
video-10,video-10__f009952__t331.800,331.8,data\frames\video-10\frame_001660.png,excluded_duplicate,train,False,False
video-10,video-10__f009958__t332.000,332.0,data\frames\video-10\frame_001661.png,selected,train,True,False
video-10,video-10__f009964__t332.200,332.2,data\frames\video-10\frame_001662.png,selected,train,False,False
video-10,video-10__f009970__t332.400,332.4,data\frames\video-10\frame_001663.png,excluded_duplicate,train,False,False
video-10,video-10__f009976__t332.600,332.6,data\frames\video-10\frame_001664.png,excluded_duplicate,train,False,False
video-10,video-10__f009982__t332.800,332.8,data\frames\video-10\frame_001665.png,selected,train,False,False
video-10,video-10__f009988__t333.000,333.0,data\frames\video-10\frame_001666.png,selected,train,True,False
video-10,video-10__f009994__t333.200,333.2,data\frames\video-10\frame_001667.png,selected,train,False,False
video-10,video-10__f010000__t333.400,333.4,data\frames\video-10\frame_001668.png,selected,train,False,False
video-10,video-10__f010006__t333.600,333.6,data\frames\video-10\frame_001669.png,selected,train,False,False
video-10,video-10__f010012__t333.800,333.8,data\frames\video-10\frame_001670.png,selected,train,False,False
video-10,video-10__f010018__t334.000,334.0,data\frames\video-10\frame_001671.png,selected,train,True,False
video-10,video-10__f010024__t334.200,334.2,data\frames\video-10\frame_001672.png,selected,train,False,False
video-10,video-10__f010030__t334.400,334.4,data\frames\video-10\frame_001673.png,selected,train,False,False
video-10,video-10__f010036__t334.600,334.6,data\frames\video-10\frame_001674.png,selected,train,False,False
video-10,video-10__f010042__t334.800,334.8,data\frames\video-10\frame_001675.png,selected,train,False,False
video-10,video-10__f010048__t335.000,335.0,data\frames\video-10\frame_001676.png,selected,train,True,False
video-10,video-10__f010054__t335.200,335.2,data\frames\video-10\frame_001677.png,selected,train,False,False
video-10,video-10__f010060__t335.400,335.4,data\frames\video-10\frame_001678.png,selected,train,False,False
video-10,video-10__f010066__t335.600,335.6,data\frames\video-10\frame_001679.png,selected,train,False,False
video-10,video-10__f010072__t335.800,335.8,data\frames\video-10\frame_001680.png,selected,train,False,False
video-10,video-10__f010078__t336.000,336.0,data\frames\video-10\frame_001681.png,selected,train,True,False
video-10,video-10__f010084__t336.200,336.2,data\frames\video-10\frame_001682.png,selected,train,False,False
video-10,video-10__f010090__t336.400,336.4,data\frames\video-10\frame_001683.png,selected,train,False,False
video-10,video-10__f010096__t336.600,336.6,data\frames\video-10\frame_001684.png,selected,train,False,False
video-10,video-10__f010102__t336.800,336.8,data\frames\video-10\frame_001685.png,selected,train,False,False
video-10,video-10__f010108__t337.000,337.0,data\frames\video-10\frame_001686.png,excluded_duplicate,train,True,False
video-10,video-10__f010114__t337.200,337.2,data\frames\video-10\frame_001687.png,selected,train,False,False
video-10,video-10__f010120__t337.400,337.4,data\frames\video-10\frame_001688.png,excluded_duplicate,train,False,False
video-10,video-10__f010126__t337.600,337.6,data\frames\video-10\frame_001689.png,excluded_duplicate,train,False,False
video-10,video-10__f010132__t337.800,337.8,data\frames\video-10\frame_001690.png,selected,train,False,False
video-10,video-10__f010138__t338.000,338.0,data\frames\video-10\frame_001691.png,selected,train,True,False
video-10,video-10__f010144__t338.200,338.2,data\frames\video-10\frame_001692.png,selected,train,False,False
video-10,video-10__f010150__t338.400,338.4,data\frames\video-10\frame_001693.png,selected,train,False,False
video-10,video-10__f010156__t338.600,338.6,data\frames\video-10\frame_001694.png,selected,train,False,False
video-10,video-10__f010162__t338.800,338.8,data\frames\video-10\frame_001695.png,selected,train,False,False
video-10,video-10__f010168__t339.000,339.0,data\frames\video-10\frame_001696.png,selected,train,True,False
video-10,video-10__f010174__t339.200,339.2,data\frames\video-10\frame_001697.png,excluded_duplicate,train,False,False
video-10,video-10__f010180__t339.400,339.4,data\frames\video-10\frame_001698.png,selected,train,False,False
video-10,video-10__f010186__t339.600,339.6,data\frames\video-10\frame_001699.png,selected,train,False,False
video-10,video-10__f010192__t339.800,339.8,data\frames\video-10\frame_001700.png,selected,train,False,False
video-10,video-10__f010198__t340.000,340.0,data\frames\video-10\frame_001701.png,selected,train,True,False
video-10,video-10__f010204__t340.200,340.2,data\frames\video-10\frame_001702.png,selected,train,False,False
video-10,video-10__f010210__t340.400,340.4,data\frames\video-10\frame_001703.png,selected,train,False,False
video-10,video-10__f010216__t340.600,340.6,data\frames\video-10\frame_001704.png,selected,train,False,False
video-10,video-10__f010222__t340.800,340.8,data\frames\video-10\frame_001705.png,selected,train,False,False
video-10,video-10__f010228__t341.000,341.0,data\frames\video-10\frame_001706.png,excluded_duplicate,train,True,False
video-10,video-10__f010234__t341.200,341.2,data\frames\video-10\frame_001707.png,selected,train,False,False
video-10,video-10__f010240__t341.400,341.4,data\frames\video-10\frame_001708.png,excluded_duplicate,train,False,False
video-10,video-10__f010246__t341.600,341.6,data\frames\video-10\frame_001709.png,selected,train,False,False
video-10,video-10__f010252__t341.800,341.8,data\frames\video-10\frame_001710.png,selected,train,False,False
video-10,video-10__f010258__t342.000,342.0,data\frames\video-10\frame_001711.png,selected,train,True,False
video-10,video-10__f010264__t342.200,342.2,data\frames\video-10\frame_001712.png,selected,train,False,False
video-10,video-10__f010270__t342.400,342.4,data\frames\video-10\frame_001713.png,excluded_duplicate,train,False,False
video-10,video-10__f010276__t342.600,342.6,data\frames\video-10\frame_001714.png,selected,train,False,False
video-10,video-10__f010282__t342.800,342.8,data\frames\video-10\frame_001715.png,excluded_duplicate,train,False,False
video-10,video-10__f010288__t343.000,343.0,data\frames\video-10\frame_001716.png,selected,train,True,False
video-10,video-10__f010294__t343.200,343.2,data\frames\video-10\frame_001717.png,selected,train,False,False
video-10,video-10__f010300__t343.400,343.4,data\frames\video-10\frame_001718.png,selected,train,False,False
video-10,video-10__f010306__t343.600,343.6,data\frames\video-10\frame_001719.png,selected,train,False,False
video-10,video-10__f010312__t343.800,343.8,data\frames\video-10\frame_001720.png,selected,train,False,False
video-10,video-10__f010318__t344.000,344.0,data\frames\video-10\frame_001721.png,selected,train,True,False
video-10,video-10__f010324__t344.200,344.2,data\frames\video-10\frame_001722.png,selected,train,False,False
video-10,video-10__f010330__t344.400,344.4,data\frames\video-10\frame_001723.png,selected,train,False,False
video-10,video-10__f010336__t344.600,344.6,data\frames\video-10\frame_001724.png,excluded_duplicate,train,False,False
video-10,video-10__f010342__t344.800,344.8,data\frames\video-10\frame_001725.png,selected,train,False,False
video-10,video-10__f010348__t345.000,345.0,data\frames\video-10\frame_001726.png,selected,train,True,False
video-10,video-10__f010354__t345.200,345.2,data\frames\video-10\frame_001727.png,selected,train,False,False
video-10,video-10__f010360__t345.400,345.4,data\frames\video-10\frame_001728.png,excluded_duplicate,train,False,False
video-10,video-10__f010366__t345.600,345.6,data\frames\video-10\frame_001729.png,selected,train,False,False
video-10,video-10__f010372__t345.800,345.8,data\frames\video-10\frame_001730.png,selected,train,False,False
video-10,video-10__f010378__t346.000,346.0,data\frames\video-10\frame_001731.png,selected,train,True,False
video-10,video-10__f010384__t346.200,346.2,data\frames\video-10\frame_001732.png,selected,train,False,False
video-10,video-10__f010390__t346.400,346.4,data\frames\video-10\frame_001733.png,selected,train,False,False
video-10,video-10__f010396__t346.600,346.6,data\frames\video-10\frame_001734.png,selected,train,False,False
video-10,video-10__f010402__t346.800,346.8,data\frames\video-10\frame_001735.png,selected,train,False,False
video-10,video-10__f010408__t347.000,347.0,data\frames\video-10\frame_001736.png,selected,train,True,False
video-10,video-10__f010414__t347.200,347.2,data\frames\video-10\frame_001737.png,selected,train,False,False
